3, 6, 11098, 0, 206.026, 205.952, 202.378, 201.32, 201.552, 203.443, 204.205, 206.369, 204.307, 202.558, 201.096, 202.292, 204.226, 204.222, 202.359, 198.856, 202.674, 198.744, 205.377, 204.639, 201.193, 200.34, 199.809, 202.228, 205.234, 205.799, 200.989, 202.189, 199.582, 201.489, 202.912, 204.012, 206.101, 200.637, 199.282, 201.944
2, 6, 11098, 0, 242.438, 242.345, 242.118, 243.562, 239.872, 245.784, 247.524, 248.586, 249.952, 240.985, 237.971, 242.2, 245.557, 243.94, 243.329, 237.503, 240.973, 243.183, 247.297, 245.932, 244.06, 240.849, 238.109, 243.901, 242.731, 244.264, 240.388, 239.913, 243.698, 240.757, 244.489, 245.264, 244.425, 241.033, 240.583, 254.455
1, 6, 11098, 0, 298.044, 307.331, 299.676, 300.229, 300.893, 301.493, 303.214, 305.37, 302.647, 301.345, 300.975, 301.993, 305.291, 303.965, 300.412, 297.926, 298.166, 302.261, 304.563, 304.635, 300.535, 300.352, 303.739, 303.361, 305.762, 307.729, 300.65, 298.667, 301.255, 301.839, 305.731, 305.164, 304.206, 299.216, 300.785, 300.93
3, 5, 11098, 0, 200.289, 201.605, 197.338, 197.186, 199.8, 197.201, 200.271, 199.607, 196.919, 198.578, 198.439, 198.327, 199.285, 202.514, 199.568, 196.229, 199.987, 196.005, 198.798, 199.716, 199.372, 196.547, 197.7, 197.12, 199.872, 201.035, 199.608, 197.035, 193.928, 198.9, 198.034, 201.281, 196.173, 195.79, 196.074, 199.59
3, 5, 4648976, 0, 75.454, 85.8823, 86.1541, 86.1409, 86.7337, 86.9397, 87.4151, 87.1071, 86.388, 85.9856, 85.5167, 86.4192, 86.9757, 85.8506, 85.7603, 85.9819, 86.3045, 87.0868, 87.6105, 86.273, 86.377, 85.3107, 85.7146, 86.8679, 86.931, 85.6903, 85.4226, 85.8099, 86.0944, 86.5661, 86.6214, 86.7559, 85.8763, 85.2965, 85.5472, 86.0333

with holo:
3, 5, 11098, 0, 219.586, 218.274, 222.315, 220.354, 211.005, 213.545, 214.893, 213.494, 216.203, 213.699, 214.903, 213.317, 217.27, 213.927, 213.536, 209.475, 210.441, 208.915, 212.005, 214.6, 212.561, 199.581, 211.488, 212.051, 214.068, 211.305, 209.363, 208.499, 210.174, 211.881, 212.74, 212.491, 210.608, 210.73, 211.029, 212.953
3, 5, 145218, 0, 212.318, 205.977, 205.584, 198.97, 211.945, 213.398, 213.921, 204.947, 208.585, 204.998, 211.094, 213.088, 211.537, 209.007, 207.667, 209.918, 209.17, 209.873, 209.652, 207.368, 211.169, 212.218, 211.026, 213.888, 212.128, 208.856, 208.906, 207.457, 206.402, 209.111, 210.385, 208.468, 208.942, 210.639, 209.989, 209.601
3, 5, 437645, 0, 182.781, 205.633, 194.595, 202.691, 198.308, 196.717, 195.677, 198.251, 199.387, 197.197, 178.848, 190.244, 188.187, 200.696, 195.231, 197.567, 177.659, 189.045, 185.422, 194.767, 187.484, 172.191, 182.83, 183.401, 176.944, 180.139, 183.655, 188.893, 184.904, 172.844, 178.698, 166.62, 183.943, 202.843, 199.99, 195.933
3, 5, 1105005, 0, 175.168, 186.604, 186.251, 191.209, 180.507, 193.346, 189.731, 187.639, 184.338, 193.061, 193.82, 192.947, 181.198, 185.925, 185.243, 189.027, 190.859, 196.844, 185.559, 185.857, 192.427, 189.668, 189.561, 197.603, 194.626, 195.127, 187.818, 187.301, 194.119, 195.017, 197.11, 188.39, 193.31, 190.83, 174.836, 188.678
3, 5, 1542650, 0, 154.89, 144.202, 151.978, 159.166, 149.173, 152.549, 146.05, 154.389, 157.847, 159.152, 158.87, 152.959, 163.406, 146.798, 164.153, 157.919, 160.053, 155.652, 146.533, 157.873, 155.319, 159.617, 160.087, 153.615, 156.23, 154.665, 159.78, 146.628, 149.249, 157.68, 149.631, 157.483, 155.931, 157.576, 152.502, 153.46
3, 5, 2324488, 0, 124.581, 124.398, 126.432, 125.191, 127.127, 127.498, 121.439, 125.041, 127.121, 121.143, 124.158, 123.956, 126.29, 122.491, 121.603, 126.916, 127.809, 126.637, 125.02, 127.185, 117.879, 120.402, 119.442, 121.234, 120.679, 124.054, 114.836, 127.223, 121.826, 123.327, 120.64, 121.466, 125.928, 125.805, 121.769, 124.348
3, 5, 2994426, 0, 107.199, 111.835, 111.99, 112.098, 112.489, 113.28, 113.771, 113.1, 111.596, 110.409, 110.824, 112.633, 112.83, 111.868, 111.963, 112.152, 112.744, 113.107, 113.771, 109.233, 111.083, 108.149, 110.877, 112.457, 112.322, 107.722, 107.407, 110.749, 112.149, 107.951, 112.72, 112.475, 101.665, 109.799, 108.232, 112.044
3, 5, 3494244, 0, 93.5345, 97.6513, 101.254, 101.335, 101.582, 102.169, 102.624, 102.109, 100.839, 98.2167, 87.9879, 91.2961, 98.7623, 91.5228, 92.5874, 94.9924, 92.8677, 101.836, 99.7679, 101.715, 100.424, 99.3587, 99.5553, 98.6351, 94.0868, 98.6362, 100.45, 99.4387, 93.9888, 99.4224, 102.235, 101.756, 100.498, 99.3317, 99.4641, 100.775
3, 5, 4027635, 0, 81.3783, 80.1258, 79.7321, 82.734, 80.1791, 84.6396, 86.191, 82.563, 80.6321, 85.1718, 82.052, 82.5165, 84.0375, 79.6494, 83.0987, 82.0296, 80.948, 81.5865, 82.9881, 85.7154, 81.3994, 83.718, 83.7229, 79.7039, 82.6925, 81.2835, 83.6819, 82.4089, 81.4226, 83.8481, 83.251, 86.762, 78.9396, 85.2541, 86.0881, 83.4343
3, 5, 4648976, 0, 70.3944, 73.7688, 78.5194, 75.8447, 75.1938, 77.603, 78.7943, 76.4547, 75.8921, 77.2352, 74.1945, 75.7604, 77.5606, 73.9766, 75.5287, 74.8146, 75.4812, 77.0472, 79.3111, 75.7167, 74.1485, 76.2059, 76.399, 79.2963, 76.8324, 77.3807, 75.2414, 77.6061, 75.6974, 79.0019, 74.4802, 79.5944, 77.7814, 73.8184, 76.9552, 75.8547

without holo:
3, 5, 11098, 0, 170.454, 208.595, 207.833, 210.798, 211.753, 215.892, 219.125, 217.646, 209.729, 212.944, 208.386, 213.093, 216.072, 212.788, 211.141, 213.643, 212.241, 213.932, 216.118, 214.401, 213.516, 210.614, 212.443, 212.222, 214.376, 211.866, 211.523, 213.087, 213.132, 215.969, 218.4, 212.585, 216.134, 214.052, 212.375, 208.962
2, 5, 11098, 0, 249.065, 227.301, 224.7, 221.519, 225.868, 225.25, 227.032, 226.9, 224.207, 219.803, 218.318, 223.515, 228.228, 229.158, 219.861, 218.772, 220.749, 225.33, 221.011, 225.163, 223.794, 221.773, 218.592, 226.545, 225.168, 227.976, 215.643, 215.827, 220.545, 226.438, 227.746, 227.53, 224.554, 221.804, 224.998, 220.309
1, 5, 11098, 0, 200.033, 218.313, 228.649, 225.5, 229.751, 227.557, 229.743, 228.329, 226.848, 227.542, 222.635, 223.637, 222.511, 226.668, 225.572, 227.285, 224.13, 232.525, 229.189, 227.965, 226.761, 222.598, 228.073, 229.616, 229.099, 224.117, 221.474, 224.155, 223.799, 225.673, 230.716, 233.913, 234.243, 231.183, 224.215, 224.575
3, 5, 11098, 1, 241.303, 221.939, 220.185, 217.245, 220.43, 220.737, 221.866, 225.238, 225.996, 223.564, 218.1, 219.108, 221.619, 223.06, 219.198, 217.866, 216.321, 217.726, 217.694, 223.029, 226.356, 224.848, 222.369, 219.91, 221.575, 222.639, 221.151, 218.184, 220.247, 220.064, 222.981, 226.539, 220.935, 220.281, 218.386, 219.797
2, 5, 11098, 1, 424.123, 339.436, 280.558, 265.839, 256.553, 254.836, 250.794, 251.052, 245.176, 244.429, 235.75, 236.464, 233.379, 235.903, 231.452, 227.474, 226.751, 224.181, 226.658, 231.691, 230.763, 229.96, 229.619, 229.305, 227.151, 229.435, 228.117, 223.042, 224.507, 226.831, 229.402, 229.602, 231.974, 225.737, 224.387, 217.711
1, 5, 11098, 1, 297.013, 266.602, 256.174, 251.278, 246.485, 242.599, 243.762, 242.99, 243.485, 238.644, 240.74, 237.919, 244.75, 246.059, 239.951, 231.293, 228.359, 232.092, 237.011, 235.963, 236.542, 234.627, 241.185, 238.173, 245.815, 237.394, 235.788, 232.898, 227.871, 240.401, 235.976, 247.28, 240.6, 237.886, 245.853, 247.715
3, 6, 11098, 0, 158.476, 236.76, 230.663, 231.352, 207.996, 199.491, 189.444, 188.062, 186.247, 183.307, 182.176, 181.901, 181.489, 177.289, 176.991, 172.226, 177.396, 175.497, 176.861, 176.012, 179.854, 180.771, 179.502, 185.879, 188.831, 180.397, 177.235, 173.464, 172.537, 174.529, 176.88, 171.563, 173.967, 171.05, 170.907, 172.58
2, 6, 11098, 0, 162.369, 175.868, 182.458, 179.441, 180.419, 181.968, 183.838, 184.927, 180.761, 182.839, 177.948, 178.015, 179.501, 181.75, 181.937, 180.761, 180.653, 178.343, 180.872, 180.484, 182.687, 176.372, 179.689, 179.347, 181.181, 180.537, 179.249, 179.86, 177.946, 181.952, 181.106, 184.064, 184.194, 184.152, 179.989, 181.699
1, 6, 11098, 0, 222.066, 318.516, 318.014, 314.767, 248.903, 239.201, 235.965, 233.427, 233.496, 227.325, 225.256, 221.83, 220.028, 215.437, 214.952, 213.556, 213.548, 214.359, 213.478, 216.521, 210.752, 212.525, 209.049, 212.862, 212.686, 212.102, 213.764, 210.582, 211.906, 207.389, 216.846, 218.665, 217.963, 214.564, 213.517, 212.226
3, 6, 11098, 1, 233.126, 277.682, 267.223, 259.207, 220.968, 223.788, 220.241, 219.835, 227.091, 214.509, 211.492, 210.689, 211.517, 208.411, 206.659, 203.88, 203.446, 198.943, 204.617, 208.227, 201.423, 199.085, 196.468, 199.161, 202.796, 204.605, 200.067, 198.304, 197.599, 197.507, 204.226, 200.798, 202.682, 198.528, 197.971, 199.286
2, 6, 11098, 1, 293.53, 359.809, 351.301, 352.287, 272.998, 267.259, 264.434, 257.081, 250.246, 240.163, 235.772, 234.165, 235.571, 234.092, 233.883, 226.476, 223.292, 222.202, 223.276, 225.379, 218.257, 217.489, 214.304, 219.54, 221.901, 220.741, 210.053, 220.866, 216.849, 214.027, 214.778, 248.149, 241.547, 218.323, 235.698, 224.102
1, 6, 11098, 1, 214.758, 476.003, 463.188, 443.57, 362.711, 312.227, 306.822, 299.337, 288.748, 276.176, 269.349, 265.096, 265.679, 261.501, 241.142, 248.136, 240.409, 241.49, 241.731, 238.757, 238.607, 233.652, 232.4, 238.203, 243.519, 240.103, 237.248, 236.417, 232.23, 250.886, 217.141, 257.921, 230.092, 261.443, 248.607, 245.396
3, 5, 145218, 0, 151.592, 165.099, 166.557, 167.525, 165.721, 166.905, 166.665, 164.468, 166.937, 164.887, 167.773, 166.909, 166.148, 165.963, 165.879, 165.624, 164.858, 167.796, 168.213, 168.328, 164.523, 166.719, 169.183, 169.86, 168.105, 167.271, 167.459, 168.561, 166.318, 167.307, 167.409, 165.665, 167.123, 166.559, 168.111, 167.213
2, 5, 145218, 0, 181.327, 263.321, 260.798, 261.692, 212.103, 205.387, 206.648, 205.808, 201.552, 198.57, 200.269, 199.91, 196.065, 193.548, 189.005, 192.548, 190.807, 192.091, 189.09, 189.729, 191.172, 192.581, 191.437, 187.318, 191.377, 188.678, 191.006, 190.693, 191.969, 191.494, 188.613, 189.16, 188.304, 190.489, 191.931, 188.487
1, 5, 145218, 0, 332.32, 293.488, 240.876, 234.044, 229.455, 224.584, 219.098, 212.565, 215.523, 210.501, 213.669, 205.945, 210.388, 204.382, 206.281, 203.948, 205.988, 205.329, 204.398, 201.037, 203.602, 204.406, 203.792, 202.126, 199.026, 202.042, 204.368, 205.93, 202.648, 202.938, 203.982, 198.111, 199.598, 199.608, 196.846, 204.008
3, 5, 145218, 1, 267.444, 207.161, 198.887, 198.256, 190.861, 195.32, 195.78, 191.397, 189.104, 193.892, 189.154, 190.83, 194.63, 187.051, 184.922, 182.784, 182.976, 185.958, 186.739, 184.381, 187.063, 187.284, 184.472, 187.469, 188.108, 183.631, 179.415, 183.049, 178.728, 184.57, 183.655, 184.244, 186.383, 189.252, 187.925, 186.49
2, 5, 145218, 1, 203.752, 328.621, 321.972, 326.28, 254.66, 239.138, 241.386, 238.502, 234.293, 229.091, 227.951, 225.594, 231.607, 219.324, 214.526, 214.548, 210.944, 217.953, 218.395, 209.458, 200.76, 239.699, 225.693, 228.65, 216.676, 210.618, 202.492, 207.194, 206.441, 207.73, 213.828, 205.217, 204.132, 206.327, 209.668, 210.032
1, 5, 145218, 1, 152.706, 405.709, 396.884, 395.561, 341.346, 279.482, 269.392, 261.18, 253.864, 250.391, 241.045, 242.963, 239.147, 223.629, 224.102, 219.523, 221.534, 223.525, 227.05, 219.946, 226.372, 227.766, 223.76, 230.483, 237.782, 228.356, 221.121, 217.156, 219, 220.295, 224.824, 221.755, 222.257, 225.999, 223.264, 228.885
3, 6, 145218, 0, 218.117, 179.661, 176.422, 180.619, 180.914, 183.643, 180.163, 182.323, 179.731, 181.057, 180.685, 179.86, 181.014, 177.632, 178.421, 180.226, 179.932, 180.717, 180.46, 178.416, 176.05, 181.368, 179.413, 183.467, 180.848, 181.546, 181.613, 180.809, 178.778, 176.421, 184.933, 187.941, 186.996, 184.531, 178.712, 182.865
2, 6, 145218, 0, 276.882, 235.292, 209.381, 204.86, 201.091, 198.202, 199.785, 193.361, 193.939, 193.012, 191.467, 191.51, 191.964, 191.284, 188.224, 186.327, 188.101, 189.774, 189.073, 188.825, 192.179, 190.009, 191.837, 192.495, 189.183, 190.277, 189.228, 193.141, 189.266, 190.107, 192.172, 188.851, 190.823, 190.299, 189.215, 187.442
1, 6, 145218, 0, 113.131, 310.286, 310.803, 310.465, 282.429, 235.598, 234.123, 226.706, 224.762, 227.456, 221.52, 223.14, 218.477, 219.095, 214.13, 213.089, 211.352, 213.48, 211.177, 211.702, 210.328, 214.248, 210.685, 210.642, 213.681, 211.082, 209.924, 216.583, 216.212, 214.775, 219.857, 211.328, 209.721, 218.948, 216.866, 216.734
3, 6, 145218, 1, 281.783, 245.769, 224.29, 215.418, 214.999, 213.446, 215.168, 202.503, 215.395, 219.347, 229.102, 230.579, 227.494, 221.58, 211.893, 209.716, 208.322, 210.336, 211.957, 208.434, 205.722, 207.082, 206.064, 207.329, 209.588, 201.611, 201.357, 200.436, 200.945, 202.633, 207.072, 201.121, 202.94, 202.243, 201.356, 206.267
2, 6, 145218, 1, 356.916, 284.173, 254.479, 243.232, 236.977, 236.5, 239.36, 232.503, 229.191, 230.955, 228.196, 229.219, 233.025, 220.729, 215.056, 210.068, 211.61, 216.3, 221.346, 218.811, 218.241, 218.143, 215.468, 216.183, 221.233, 215.284, 213.615, 212.133, 210.806, 212.994, 219.123, 216.678, 214.972, 219.853, 217.67, 216.999
1, 6, 145218, 1, 479.602, 367.942, 300.975, 290.388, 283.85, 281.212, 269.527, 263.193, 258.93, 257.84, 248.518, 252.627, 256.217, 236.121, 232.642, 236.425, 233.882, 230.643, 238.695, 230.711, 235.17, 237.706, 238.433, 245.652, 241.946, 229.477, 228.71, 228.407, 222.971, 238.002, 229.253, 236.853, 236.766, 235.055, 238.825, 246.859
1, 5, 437645, 0, 277.892, 255.207, 231.985, 224.506, 220.901, 214.519, 211.412, 215.253, 216.665, 210.772, 209.27, 206.515, 203.656, 206.606, 209.124, 207.517, 203.747, 202.362, 206.808, 207.497, 212.887, 207.424, 202.088, 201.245, 203.209, 205.755, 210.675, 210.356, 205.771, 205.064, 203.979, 202.382, 201.967, 200.501, 201.098, 198.132
2, 5, 437645, 0, 257.359, 228.97, 208.557, 201.797, 196.18, 194.683, 193.634, 195.713, 193.698, 195.336, 189.252, 187.46, 186.957, 188.519, 189.988, 189.393, 188.252, 186.858, 186.958, 183.98, 190.362, 189.539, 186.883, 185.171, 185.18, 184.387, 190.202, 190.726, 188.26, 185.704, 185.903, 184.108, 190.808, 190.678, 183.583, 183.591
3, 5, 437645, 0, 153.086, 167.258, 171.332, 173.991, 167.278, 169.076, 172.616, 174.522, 175.561, 173.391, 170.294, 169.072, 170.23, 171.382, 172.546, 172.497, 170.73, 169.97, 171.306, 174.424, 174.721, 173.73, 170.838, 170.643, 170.363, 173.143, 174.54, 170.955, 173.828, 173.897, 171.233, 173.338, 174.453, 172.517, 170.764, 169.916
3, 5, 437645, 1, 160.101, 184.603, 194.196, 198.085, 189.808, 194.898, 198.662, 201.693, 205.517, 204.071, 200.339, 196.872, 193.609, 199.931, 200.082, 205.026, 200.371, 195.86, 195.941, 198.49, 206.233, 202.675, 196.963, 195.61, 194.39, 196.914, 205.928, 205.454, 199.798, 194.219, 190.223, 193.031, 195.813, 197.516, 190.963, 189.836
2, 5, 437645, 1, 305.203, 257.043, 245.635, 246.162, 239.378, 225.376, 222.414, 220.997, 224.55, 223.77, 212.494, 206.999, 206.644, 205.073, 211.106, 211.287, 213.618, 208.521, 204.593, 206.172, 211.39, 212.486, 202.036, 203.004, 202.415, 203.432, 207.057, 211.767, 212.57, 202.031, 202.512, 204.913, 215.011, 212.344, 207.478, 204.16
1, 5, 437645, 1, 417.725, 426.509, 327.944, 300.304, 274.587, 256.245, 256.873, 251.247, 256.993, 232.049, 225.056, 222.629, 223.495, 221.979, 222.776, 233.502, 225.772, 215.057, 220.838, 224.865, 230.658, 219.27, 213.053, 220.761, 222.239, 226.157, 224.765, 230.14, 223.659, 219.327, 218.436, 223.912, 234.556, 219.289, 216.574, 211.667
3, 6, 437645, 0, 216.966, 207.394, 185.337, 183.106, 178.908, 176.139, 175.295, 175.815, 175.764, 176.079, 172.768, 172.368, 170.491, 174.052, 176.049, 176.879, 174.254, 172.807, 170.76, 177.688, 180.304, 178.496, 174.77, 171.865, 171.521, 175.354, 178.844, 179.893, 174.108, 172.843, 174.757, 179.098, 180.467, 179.681, 173.509, 176.301
2, 6, 437645, 0, 193.967, 279.761, 287.336, 282.628, 219.719, 215.028, 206.653, 209.219, 211.535, 205.023, 204.096, 195.917, 194.819, 196.715, 197.6, 195.815, 191.988, 189.483, 189.513, 192.098, 193.35, 193.316, 191.865, 193.587, 189.614, 191.546, 196.287, 193.842, 190.378, 188.953, 193.007, 194.933, 197.533, 198.635, 194.264, 191.861
1, 6, 437645, 0, 194.273, 208.2, 210.087, 207.59, 204.751, 206.922, 209.417, 212.855, 217.391, 218.726, 211.092, 207.638, 212.852, 211.851, 217.455, 212.435, 212.446, 207.363, 208.373, 214.225, 214.723, 216.839, 214.859, 209.233, 209.898, 211.885, 211.986, 212.09, 213.632, 217.078, 215.515, 214.351, 216.481, 214.523, 213.291, 210.856
3, 6, 437645, 1, 249.161, 212.947, 219.031, 219.844, 210.099, 204.051, 202.75, 205.535, 211.628, 211.801, 202.588, 197.884, 195.883, 196.86, 203.037, 205.366, 202.065, 196.942, 198.32, 200.884, 208.583, 208.411, 199.742, 196.283, 195.753, 197.102, 204.291, 205.368, 202.858, 196.905, 196.752, 197.621, 206.256, 204.627, 197.89, 196.74
2, 6, 437645, 1, 308.438, 266.142, 256.499, 252.632, 247.965, 237.131, 232.734, 235.247, 239.39, 241.781, 227.346, 220.225, 218.057, 217.612, 226.228, 224.941, 224.783, 217.046, 215.881, 219.443, 229.534, 224.923, 214.812, 213.845, 208.687, 211.391, 216.683, 221.621, 218.747, 215.906, 214.399, 216.288, 223.337, 222.228, 216.208, 212.247
1, 6, 437645, 1, 432.391, 400.458, 315.319, 309.779, 288.199, 270.14, 267.055, 265.763, 272.688, 249.739, 239.932, 232.214, 236.533, 234.019, 235.519, 249.349, 232.289, 225.809, 235.03, 242.871, 252.016, 238.16, 230.75, 219.598, 231.507, 229.117, 241.027, 244.571, 229.425, 225.051, 232.382, 239.472, 249.514, 230.216, 233.721, 227.458
3, 5, 1105005, 0, 184.06, 175.357, 184.375, 181.767, 181.272, 181.625, 180.24, 183.77, 181.552, 182.74, 182.52, 188.752, 188.381, 186.768, 181.66, 183.911, 185.012, 185.047, 182.343, 180.21, 183.223, 188.697, 188.254, 191.871, 183.986, 184.376, 184.083, 181.106, 180.913, 183.217, 181.882, 181.849, 182.484, 186.289, 188.007, 189.028
2, 5, 1105005, 0, 224.961, 213.472, 193.419, 196.044, 191.426, 191.6, 189.589, 186.991, 187.883, 187.452, 187.36, 189.941, 186.081, 186.754, 188.113, 188.357, 187.518, 185.25, 185.722, 187.116, 185.901, 186.271, 185.924, 187.002, 190.403, 188.457, 188.545, 185.037, 185.975, 187.003, 186.958, 187.486, 187.151, 187.038, 186.22, 186.388
1, 5, 1105005, 0, 268.64, 218.271, 212.979, 208.413, 206.31, 202.449, 201.71, 200.36, 200.049, 197.187, 199.451, 198.084, 194.771, 195.585, 195.204, 194.733, 194.166, 194.159, 195.262, 196.895, 197.198, 199.135, 199, 195.163, 195.962, 196.152, 202.728, 200.706, 199.522, 198.913, 195.47, 195.223, 194.6, 196.237, 194.034, 197.217
3, 5, 1105005, 1, 166.303, 178.331, 180.18, 180.702, 182.119, 187.722, 189.463, 186.622, 186.94, 189.604, 189.23, 191.108, 190.404, 183.531, 182.957, 182.242, 179.956, 182.099, 184.274, 182.178, 182.824, 187.55, 187.039, 189.715, 187.07, 183.456, 180.98, 181.241, 179.026, 180.566, 183.974, 181.033, 183.643, 187.08, 186.242, 188.15
2, 5, 1105005, 1, 252.195, 201.128, 194.65, 194.123, 191.095, 192.872, 193.627, 191.636, 190.773, 192.781, 193.829, 196.45, 195.923, 190.945, 186.677, 186.237, 190.309, 194.558, 197.276, 193.171, 190.139, 190.821, 192.001, 194.239, 197.531, 191.841, 186.75, 189.573, 186.57, 190.319, 190.49, 189.843, 190.366, 193.887, 193.956, 193.718
1, 5, 1105005, 1, 315.308, 225.421, 221.81, 217.152, 209.653, 214.137, 212.206, 205.214, 207.205, 205.295, 206.973, 208.872, 208.359, 202.857, 200.105, 198.776, 199.211, 202.668, 202.264, 199.124, 201.3, 204.193, 202.752, 207.661, 207.342, 200.635, 199.679, 199.098, 199.122, 203.137, 202.115, 197.837, 201.706, 202.157, 202.652, 208.066
3, 6, 1105005, 0, 218.223, 197.506, 190.918, 187.254, 186.144, 188.332, 184.603, 184.28, 184.015, 182.129, 189.665, 189.817, 190.457, 184.329, 182.811, 183.532, 184.151, 184.578, 182.076, 185.676, 183.961, 182.107, 186.505, 183.28, 187.542, 192.384, 189.346, 184.965, 184.143, 183.083, 184.89, 188.749, 191.428, 187.544, 185.652, 186.367
